ID,RA,DEC
164557,76.6197917,-68.9446944
164555,76.5910417,-69.1147778
164560,76.5982917,-69.1679444
164552,76.4973333,-69.1081389
164558,76.6209583,-69.1549167
164561,76.7132083,-68.2961389
164569,76.8165417,-68.8345278
164562,76.673375,-69.9034167
164570,76.8527917,-68.4923611
164564,76.6981667,-68.7148889
164565,76.75725,-69.0254722
164566,76.803125,-69.1834167
164563,76.7263333,-69.1947778
164567,76.7517083,-69.3501944
164568,76.8015,-68.8163056
164571,76.8758333,-69.6107778
164572,76.959,-69.4604722
164573,76.9545417,-68.744
164576,77.042875,-69.5432778
164578,77.104125,-68.9718611
164575,76.9988333,-69.2033889
164579,77.198375,-69.3006667
164581,77.2431667,-68.8954167
164577,77.0655,-69.4845556
164574,76.8250833,-69.1650833
164580,77.2380417,-68.8926111
164582,77.2252083,-69.6059167
164587,77.3930417,-68.9071944
164584,77.27175,-69.5541944
164583,77.2160417,-69.6302778
164590,77.465875,-69.0344722
164591,77.5294583,-68.7056944
164588,77.4554167,-68.8840556
164586,77.3720417,-68.9174444
164585,77.288375,-69.2747778
164589,77.46375,-68.9033333
164592,77.5474167,-69.5894167
164593,77.5493333,-69.1071389
164594,77.5515,-69.1166944
164595,77.548,-69.1299444
164596,77.590125,-69.0356111
164599,77.71075,-69.27125
164597,77.6091667,-68.7963611
164598,77.6064583,-69.4820833
164600,77.7620417,-69.2193889
164607,77.9270417,-69.0519167
164604,77.8910833,-68.8111389
164606,77.9709167,-69.1904722
164605,77.96475,-69.3470556
164602,77.8360833,-69.1541111
164601,77.8108333,-69.2717222
164610,78.0757083,-69.2545833
164603,77.8536667,-68.9398056
164608,78.028875,-68.9458611
164609,78.077875,-68.9756944
164616,78.2850833,-69.1338333
164617,78.3422917,-69.457
164613,78.2322083,-69.3259722
164615,78.26475,-69.2867222
164618,78.38225,-69.3148611
164611,78.10325,-68.9441111
164614,78.2640417,-69.34525
164612,78.1162083,-69.3475833
164619,78.3879167,-68.7747778
164620,78.401375,-69.3782222
164623,78.4225,-69.5459722
164625,78.485625,-69.4970278
164621,78.39825,-69.3003333
164622,78.4182917,-69.3060278
164624,78.4574583,-69.4916667
164626,78.4738333,-69.5134444
164627,78.5357083,-69.3834167
164628,78.601625,-69.0789722
164629,78.6499167,-68.8097222
164632,78.6882917,-69.5378333
164634,78.762,-69.1379722
164635,78.829125,-69.4610278
164631,78.640875,-69.0358611
164630,78.6361667,-69.2074722
164637,78.841125,-69.3115556
164633,78.6781667,-69.6327222
164638,78.9215,-69.1216389
164636,78.8357083,-68.8806111
164639,78.9580833,-69.0533056
164641,78.9855,-69.46625
164643,79.07,-69.5241944
164642,79.0199583,-69.1016389
164648,79.198625,-69.2565
164640,78.9509583,-69.6381944
164647,79.19325,-69.5164167
164645,79.1112083,-69.3425
164646,79.1871667,-69.5637778
164644,79.1042917,-69.5149722
164649,79.2062917,-69.5461389
164653,79.260375,-69.4567222
164652,79.261,-69.2948333
164651,79.2304167,-69.1968611
164656,79.3106667,-69.299
164655,79.271125,-69.7565
164650,79.23575,-69.5408333
164654,79.237375,-69.7535833
164657,79.340625,-69.5647222
164658,79.358125,-69.58425
164660,79.449875,-69.0711389
164659,79.424125,-69.4660278
164661,79.463375,-69.4965278
164664,79.4839583,-69.4247222
164663,79.4797083,-69.2852222
164662,79.4619167,-69.2867778
164667,79.5515833,-69.61375
164668,79.58675,-69.5817222
164666,79.5200417,-69.80525
164665,79.4980417,-68.9503611
164669,79.5989167,-69.1837778
164674,79.7065833,-69.7678611
164672,79.63475,-69.5848056
164675,79.7279167,-69.776
164671,79.627,-69.5802778
164673,79.6978333,-69.6181111
164670,79.6174167,-69.62925
164676,79.7374167,-69.7869167
164678,79.771875,-69.155
164677,79.7596667,-69.6583611
164684,79.8893333,-69.077
164682,79.857125,-69.5495278
164685,79.9115,-68.9688611
164686,79.9392917,-69.0228889
164683,79.8339167,-69.0074444
164681,79.841,-69.2362222
164680,79.8072083,-69.6718889
164679,79.7995417,-69.7069444
164687,79.93775,-69.7059722
164688,79.957875,-69.4161111
164689,79.9801667,-69.4992222
164692,79.9941667,-69.4584167
164690,79.9634167,-69.6674167
164693,79.9845417,-69.4426111
164691,79.9722917,-69.3552222
164694,79.9923333,-69.4733056
164696,80.0721667,-70.0122222
164699,80.0865,-70.36225
164695,79.9855,-69.6148333
164697,80.0716667,-69.4373333
164698,80.1494583,-69.5709167
164700,80.1659583,-69.5517778
164704,80.2597917,-70.1702222
164701,80.1781667,-69.6758333
164705,80.253375,-69.4958056
164702,80.1889583,-69.167
164708,80.304125,-69.8475556
164706,80.2729167,-69.4080556
164703,80.191625,-69.4947778
164709,80.3144167,-69.3055278
164707,80.2805417,-69.5903889
164711,80.3397083,-69.5713333
164712,80.3477083,-70.5500556
164714,80.36975,-69.6354444
164713,80.371625,-69.5083611
164710,80.3309583,-69.5771944
164717,80.3675,-69.3362778
164715,80.39,-69.8116389
164716,80.4520833,-69.95975
164718,80.4860833,-69.9441667
164721,80.5602083,-69.6655278
164720,80.554375,-70.0578889
164719,80.5239167,-69.2837778
164725,80.5667917,-69.7369444
164728,80.6410833,-69.549
164724,80.519125,-70.2090278
164727,80.6286667,-69.7358611
164723,80.5480833,-69.8375833
164722,80.5608333,-69.4733889
164726,80.5915833,-69.4711667
164736,80.6140417,-70.395
164730,80.670125,-69.6010833
164732,80.6375833,-69.2711389
164734,80.7330417,-69.7256944
164733,80.68475,-69.52875
164738,80.7737083,-69.5842222
164737,80.790875,-69.8371944
164729,80.64775,-69.5287222
164735,80.732625,-69.8534444
164731,80.6746667,-70.1133333
164741,80.876625,-69.3957778
164739,80.7984167,-69.5576389
164740,80.82125,-69.6527778
164743,80.9145,-69.7262778
164744,80.9557917,-69.2394722
164742,80.8889167,-70.0465
164746,80.977625,-69.9026111
164745,80.9807917,-69.6526944
164747,80.9643333,-69.7968056
164748,81.2227917,-69.7466944
164755,81.4468333,-69.349
164750,81.3197083,-69.4844167
164749,81.26525,-69.4804167
164751,81.3699583,-69.5716389
164754,81.3834167,-70.09825
164756,81.4370833,-69.7142778
164752,81.3569167,-69.55125
164757,81.4505417,-69.6316667
164753,81.3725417,-69.8573611
164758,81.480375,-69.9201944
164762,81.6356667,-69.7535278
164761,81.5864583,-69.8227222
164763,81.6420417,-69.3421111
164759,81.4958333,-69.9298611
164760,81.337625,-69.7478889
164764,81.6450417,-70.1139722
164765,81.7237917,-69.9970278
164766,81.7965833,-70.1045556
164767,81.7708333,-69.48375
164768,81.8047917,-69.6072222
164775,81.8102083,-69.3833889
164769,81.7995417,-69.5770278
164776,82.03775,-69.4595278
164770,81.7980833,-69.8481111
164772,81.9166667,-69.64275
164773,81.9294167,-69.6893333
164771,81.8418333,-70.0843611
164774,81.967875,-69.4338056
164778,82.139,-69.4326944
164777,82.099875,-69.9423056
164781,82.221375,-69.8733333
164783,82.3541667,-69.80225
164784,82.3477917,-69.5315
164779,82.148,-69.8506389
164780,82.1497917,-69.9386667
164785,82.4061667,-69.7763333
164786,82.4345833,-69.6614722
164782,82.2312917,-69.6845556
164788,82.469875,-69.76425
164787,82.4387917,-69.5126389
164791,82.6379167,-69.47775
164792,82.6390833,-69.4621111
164790,82.5944583,-69.6905833
164789,82.5532917,-69.9408333
164793,82.6603333,-69.5046667
164796,82.4994583,-69.99725
164794,82.6953333,-69.7997778
164795,82.73,-70.1420833
164798,82.7918333,-69.8120556
164802,82.8620833,-70.1369722
164803,82.87475,-70.1656944
164800,82.848125,-70.2234167
164797,82.5409583,-69.7129722
164799,82.8191667,-70.2233889
164801,82.8530417,-69.4244722
164805,82.8964583,-69.8524722
164804,82.8796667,-70.0755
164806,82.9680417,-69.6150833
164807,82.936375,-70.1968056
164808,82.9983333,-70.3083611
164809,82.9795833,-69.8105278
164812,83.068625,-69.7375833
164811,83.0435,-70.0261111
164810,83.016,-69.8036667
164813,83.105375,-69.4270556
164814,83.1282917,-70.1439722
164815,83.1980833,-69.7341944
164816,83.249875,-69.9440556
164826,83.6427083,-70.2149722
164817,83.2155417,-70.0489444
164823,83.477625,-69.9508889
164820,83.447375,-69.9196111
164822,83.389125,-70.4030278
164824,83.4825833,-70.3180278
164821,83.45725,-70.3866389
164819,83.3474167,-70.1339722
164818,83.327875,-69.9173889
164825,83.63425,-69.7600278
164834,83.8315,-69.9552778
164828,83.6225833,-70.5326111
164830,83.7409583,-69.8348333
164833,83.8315417,-69.7189722
164835,83.8212083,-69.7048056
164832,83.807,-70.2316944
164829,83.7325833,-69.7194444
164836,83.8402083,-69.9856389
164827,83.6422083,-69.9958333
164831,83.7526667,-70.3119444
164838,83.8675417,-70.0597778
164842,83.978,-70.1846667
164837,83.8478333,-70.0100278
164840,83.95275,-70.5333056
164845,84.2538333,-70.1589722
164841,83.9160833,-69.7998611
164843,84.0555,-70.3742222
164844,84.20125,-69.7159167
164839,83.8920417,-70.6008333
164846,84.3784167,-69.8179167
164854,84.89025,-69.892
164853,84.82075,-70.1509167
164856,84.9125417,-70.2240833
164851,84.6477083,-70.561
164849,84.5775833,-70.6856667
164847,84.42675,-70.2158333
164855,84.9570833,-70.1663333
164852,84.66125,-69.8889167
164850,84.5657917,-70.4090556
164848,84.457,-69.9483333
164859,84.997375,-70.2820556
164857,84.9648333,-70.4394167
164858,84.9717083,-70.5395556
164864,85.2001667,-70.0243889
164860,85.03425,-70.0664444
164865,85.2349583,-70.1862778
164863,85.1397083,-70.0787778
164862,85.0378333,-70.6217222
164866,85.2580833,-70.0846389
164861,85.0160417,-70.6436944
164875,85.7475833,-70.7367778
164867,85.2916667,-70.7463056
164869,85.39625,-70.5703889
164874,85.6855,-70.4221667
164876,86.16175,-70.2372222
164871,85.4528333,-70.5919444
164873,85.6232917,-71.0476111
164870,85.5084167,-70.0239444
164872,85.50125,-70.8646111
164868,85.2842083,-69.9888889
164878,86.2910417,-70.6124167
164879,86.4489167,-70.3710556
164877,86.11975,-70.3315833
164880,86.4694583,-70.4006667
164882,86.7114583,-70.7637778
164881,86.7552917,-70.9398056
164883,86.9129167,-70.9778611
226483,116.488995,-42.195529
237040,188.948145,9.074313
224401,108.20406,14.600996
254401,281.865495,-5.70776
231626,144.21453,-53.032809
233427,157.07013,-59.350207
254437,281.99007,-37.739593
223077,102.71781,-1.429266
230181,134.56665,10.845152
246807,257.7822,-61.954788
251647,273.827235,12.352376
239712,214.13856,-59.909039
233461,157.29687,-57.613403
234300,163.82805,-60.939991
215956,20.218185,21.728672
243299,238.91817,7.988785
250435,270.291885,19.252078
236515,183.248565,-62.096808
227187,119.521395,-24.041748
220757,91.43976,-24.1955
216373,31.966545,-26.866025
215181,0.70044,-24.945325
230781,138.453375,-9.319083
254533,282.369165,-16.723042
223184,103.192395,-2.45826
219182,79.822245,-33.708056
216994,47.12871,10.445911
217295,53.55411,-16.159944
216909,45.21717,-50.642226
254620,282.615525,15.940179
239063,208.811505,-43.240218
250627,270.767535,-52.722188
227203,119.592075,-29.130095
234362,164.461155,-60.742111
232704,151.6758,-30.077648
220834,91.856085,11.151976
264481,343.32099,-18.591939
224635,109.15683,-11.487326
218551,74.074905,-21.217208
261860,312.48501,-5.146594
264836,349.82163,-24.216327
236585,184.06998,-56.286018
250757,271.18845,23.886776
220039,86.26317,13.576378
248818,265.20198,-31.542206
242403,233.82006,-24.336781
215215,1.559175,-32.816367
256707,289.171455,-19.313582
254860,283.32309,21.225782
217700,61.07835,-15.725089
225602,112.95453,-20.149615
263329,325.31997,24.773483
236624,184.570545,-63.280097
245700,252.974655,14.941878
252952,277.56765,21.86688
244577,246.44772,18.891809
215737,15.167925,-15.957691
218629,74.787735,-65.667701
261972,313.249155,23.371096
261874,312.55293,3.65234
218642,74.901465,-14.806296
244627,246.68211,-12.426626
234510,165.566925,-64.262931
239164,209.69307,12.951783
231900,146.159355,-45.876965
233675,159.07425,-61.012553
250982,271.841655,-58.961669
241594,228.206325,-54.755309
237735,196.5942,22.616178
218126,68.3868,-63.029166
245810,253.55541,-56.265033
247327,259.88385,1.515006
262768,319.88505,-15.116984
219363,81.52539,-86.388321
263206,324.035205,3.230553
224987,110.5107,-14.317919
232924,153.345555,-13.137063
226402,116.195565,-13.099176
232003,146.88954,11.428794
264930,351.35496,15.688695
229648,131.22279,-46.342998
233762,159.832935,-61.153068
237324,191.82621,4.143899
243673,241.291605,-53.919448
261143,308.1315,0.585285
244817,247.669995,18.366821
223662,105.25389,-8.708394
244842,247.824795,11.997945
238618,204.68748,-70.186638
258631,296.646585,22.889797
219434,82.084755,-67.405075
227867,122.415885,-38.174595
238876,207.2583,-28.367624
258972,297.880845,27.456449
233003,153.88695,-58.174473
240069,216.91281,-0.901598
232991,153.8118,-54.478263
264276,339.4494,1.534368
231388,142.56612,-53.058977
236752,186.050055,-35.633826
218770,76.211835,-21.90454
217801,62.87931,-25.133929
261780,311.868135,12.464079
233028,154.020585,-29.728423
242717,235.58718,-55.311885
244899,248.231445,6.858291
262881,320.874465,9.931354
233996,161.524425,-57.547546
262899,321.00102,18.278847
226603,117.016035,-25.577748
216832,43.469775,-49.889598
215304,3.842805,-32.045246
237664,195.79455,-60.877486
242244,232.758015,1.683816
242771,235.90317,-1.710433
251506,273.39753,-34.317169
260500,304.82979,-76.12654
262222,315.146655,-42.65562
216558,37.13517,-8.358358
218251,70.125405,-38.235209
234562,166.05612,-60.979934
255525,285.332205,0.146999
253938,280.484895,-4.110656
255190,284.351085,-0.730215
264315,340.13955,-61.553725
229316,129.420435,-47.357338
233953,161.234805,-56.289603
238036,199.46397,20.780775
232222,148.368315,2.057328
243873,242.56047,25.070642
220384,88.95483,20.175188
222644,100.78131,20.93915
256745,289.311645,1.059434
235619,174.64191,10.561715
241940,230.589315,26.877108
217948,65.489175,28.443207
259543,300.29091,15.803534
241946,230.60577,-40.926715
216439,33.81399,-10.804995
241944,230.6055,25.62413
255795,286.164315,1.306121
218930,77.536875,-64.317893
245405,251.329665,-51.342601
232288,148.85901,-58.429668
216354,31.391925,-57.140076
228217,124.140915,11.726209
253959,280.532985,-4.293486
236896,187.62711,-26.047538
253976,280.61175,-5.340863
224117,107.038815,-0.065696
217893,64.629585,28.454506
255918,286.5876,8.234993
234479,165.310005,-60.116554
216614,38.431965,-13.148437
254023,280.738635,-5.820916
240691,221.64084,-32.170039
228250,124.319325,-13.812952
231438,142.92075,-49.655009
215891,18.608445,24.415684
224153,107.177565,10.024017
238806,206.63238,-84.401755
226935,118.431045,19.273345
239557,212.78766,-13.310704
260413,304.431885,-39.112778
237519,194.14818,-57.899138
250034,269.054295,-57.164509
217550,58.33461,-79.810872
244085,243.72813,-53.338435
259149,298.507935,-30.252896
219740,84.30528,-6.583483
246153,255.194535,-66.663878
259253,298.98516,-29.189965
236954,188.19009,27.029278
229677,131.377095,-28.20036
225671,113.196015,-20.909524
264699,347.273115,-30.133924
229594,130.91115,-47.403083
252208,275.31204,-16.375501
238886,207.321315,-1.929117
236451,182.35197,-45.431481
240731,221.896935,16.845446
263962,333.856815,6.822625
234084,162.249405,-54.181778
228889,127.42146,-6.318699
216645,39.273975,-42.963389
217586,58.811985,-24.032993
235779,176.1369,-67.305221
218412,72.42735,-15.739241
254283,281.47542,12.336176
229650,131.232885,-50.560039
218418,72.52758,-50.657005
217247,52.593135,-36.053722
262251,315.37026,-15.229419
220617,90.652395,22.234141
215929,19.562325,-39.212466
215399,6.35058,-46.924183
231573,143.87616,-14.691275
216173,26.24856,-30.059271
263135,323.30664,22.739363
227169,119.43906,-40.118886
215153,0.027375,25.886453
222867,101.78919,3.967042
243241,238.67841,-54.566398
238091,200.04819,9.18788
225438,112.338855,-4.278818
238434,203.24943,-7.188564
217035,47.967105,-11.353898
238942,207.92472,6.429012
217886,64.480695,-18.50711
218945,77.73852,-48.507049
237490,193.79397,-5.458974
224428,108.298215,-18.730477
226177,115.333455,8.38028
235470,173.477055,-0.033343
232798,152.341245,-61.549011
236622,184.56672,16.154418
264120,336.4206,-37.56922
221587,95.681565,-2.195389
218625,74.75253,8.130767
234892,168.58836,-60.052948
259339,299.369175,26.556486
216312,30.0693,-16.34615
238475,203.49594,-64.055533
264448,342.603465,17.893505
263209,324.038985,-77.303741
222191,98.73117,-45.308333
238865,207.08733,-36.86253
233670,159.03582,-56.043239
258005,294.157215,20.332944
240872,223.02261,-79.679611
227330,120.095445,-23.703219
216093,23.84856,-35.12851
239566,212.893335,-28.885341
246432,256.237425,-12.201525
253642,279.5874,8.833421
225245,111.529935,-25.257331
235901,177.229905,-10.443092
227348,120.18306,-2.877384
217836,63.55383,28.203457
234552,165.93834,-60.642277
241629,228.50382,9.981063
256993,290.25975,8.516323
258106,294.5067,11.721742
215192,1.021365,-16.997633
226010,114.647325,-28.499072
243108,237.82077,-15.750913
246203,255.37191,22.477497
226713,117.513045,-28.255201
236981,188.37816,-54.659373
254236,281.3229,-20.647358
259616,300.63618,0.713912
237154,190.01331,27.498918
220793,91.645605,26.329203
219054,78.782385,-41.628261
216069,23.034075,1.341698
238205,201.200055,-6.979307
259343,299.38758,11.043659
227669,121.58943,-30.096869
215707,14.5404,-63.395659
240029,216.58857,-44.153121
263530,328.01166,22.574825
264663,346.66323,10.543324
224687,109.32987,1.72778
215932,19.62765,-67.918045
251802,274.24881,-19.075823
262363,316.093725,23.821698
256676,289.06017,-16.971347
238235,201.50829,-3.378729
230520,136.66827,-35.430202
234812,167.95986,-54.142043
219432,82.078545,-18.94469
252469,276.14388,-45.393418
243412,239.67378,-77.870311
228730,126.57576,20.880411
251878,274.452225,-12.029986
226992,118.61805,14.130401
222263,99.19116,-22.755737
245975,254.40003,-32.835839
257250,291.24582,-8.848867
245584,252.371265,4.879972
261712,311.41725,-51.040684
261459,309.82236,-60.234747
252570,276.436725,-33.977617
234729,167.345355,-76.38906
226123,115.065375,-73.056831
226872,118.19109,1.59614
229680,131.387925,-52.736766
241682,228.792855,-44.298667
257793,293.410395,-19.810307
217058,48.38073,-49.369656
257580,292.631565,-28.456831
236480,182.803935,-31.536616
233750,159.74886,12.381491
243552,240.50484,-37.312654
238040,199.496145,-46.726584
231266,141.711105,16.600747
221118,93.30798,-45.330169
236532,183.38604,-43.696494
236706,185.58915,16.292191
225396,112.14768,-4.702678
221448,94.96212,-21.651994
217215,51.9156,-58.163882
250761,271.19964,-22.731805
224764,109.63305,-22.772163
235266,171.875115,-53.889364
236118,179.01945,-59.929673
219886,85.24791,-69.311525
241464,227.354775,-36.975296
234728,167.331645,-71.803161
221547,95.491725,7.348808
249586,267.69003,-38.634837
225633,113.05182,-21.787219
230796,138.53349,-34.859058
223592,104.933295,-12.33966
250670,270.92469,-22.182201
223510,104.52084,-23.843188
228212,124.134165,-11.84027
235697,175.318785,-33.704746
236773,186.16503,-64.61817
239653,213.58167,-65.894377
226375,116.07762,-13.649419
217975,65.99325,-42.475551
258669,296.771415,-62.362308
216610,38.321685,-73.611807
218686,75.397875,-33.913672
234039,161.889735,-53.354079
235922,177.39303,-34.094458
256504,288.461295,2.855558
240164,217.588395,-47.010426
234740,167.4606,-9.523778
260844,306.470055,-0.470318
233512,157.76679,-58.285431
231687,144.585345,-45.181715
221814,96.89481,9.830092
250837,271.405005,-43.832851
237990,198.974265,-66.745116
245486,251.74566,3.376303
260088,302.83326,-21.505487
234972,169.405695,-70.062548
225893,114.085185,-28.666986
244713,247.1049,-60.606772
246079,254.991375,12.65152
219919,85.51374,-27.50124
239850,215.18469,11.351932
216807,42.89304,-47.800665
230206,134.69967,-62.402828
239814,214.909155,-34.016582
239767,214.58349,-57.486197
246293,255.84621,-85.607674
215382,5.916675,-20.829366
263039,322.332435,-2.235313
244161,244.17705,-52.603813
233134,154.85739,-66.455534
228432,125.161545,-54.30725
226338,115.95498,-24.687814
232227,148.407075,7.978506
239226,210.116925,-85.321725
234767,167.597715,-59.761203
219312,81.026715,-69.415143
228218,124.139415,-24.373553
247339,259.926,-42.767849
219803,84.726825,-33.627943
238240,201.54654,0.186516
227711,121.733235,-31.47626
237428,192.952545,12.777662
261397,309.49968,-45.043445
263099,322.87731,-53.024241
262053,313.94427,-74.972686
229711,131.556585,-24.886621
254516,282.327405,-46.222855
231453,143.04261,-26.47097
215311,3.98196,6.745753
230492,136.506615,-55.624003
215618,12.371145,-27.383543
245212,250.203015,-26.920784
219471,82.40295,20.050816
231776,145.296075,-29.227354
236007,178.078725,-65.408067
255710,285.91386,27.342779
264237,338.66103,-75.235094
248127,262.87131,-43.322824
243583,240.704985,0.610496
230057,133.678245,-2.999856
237414,192.80352,-39.309914
255294,284.622585,-19.176448
221996,97.789875,13.112729
253415,278.87847,6.972193
237469,193.434705,-65.899331
234996,169.65987,-39.276794
242677,235.39332,-28.478721
263943,333.510945,-57.218368
218632,74.814975,-3.61839
229411,129.891735,-48.523861
242514,234.442935,-65.240797
237081,189.3795,-1.436997
226539,116.702595,-42.955327
224633,109.156215,-6.999996
254649,282.71334,-13.904834
235730,175.66992,-66.470851
241734,229.16211,-66.868664
220185,87.409395,-26.104018
232688,151.58229,-35.147022
233894,160.877355,-63.483068
241080,224.64237,-70.09045
249320,266.87208,-59.09675
244940,248.44311,-48.849123
257267,291.336705,-18.731439
244933,248.412585,-56.208384
238054,199.672155,-64.917128
252463,276.12867,-27.002547
260791,306.213945,-29.546533
230942,139.538235,-6.50694
220490,89.75892,-54.354287
256923,290.016465,2.33102
226898,118.295085,-3.831509
216340,30.969705,18.353218
234442,165.0429,11.496691
256407,288.13125,24.360406
215611,12.24756,-56.096131
239473,212.180355,-76.485076
260687,305.718855,16.492048
262032,313.75911,17.259558
235920,177.3774,-76.158751
256256,287.63271,-65.084584
237354,192.162105,-46.903327
233132,154.837185,-50.075343
259143,298.49514,-0.712863
238675,205.25808,-52.514741
227861,122.390535,-57.985942
264711,347.59767,12.53555
264823,349.603875,-85.39356
235913,177.319215,-66.005224
221516,95.35962,6.470141
264245,338.937795,-0.690379
263344,325.525965,-25.47481
216981,46.76064,-79.58719
228787,126.867315,-47.728778
230587,137.133585,-4.720234
237022,188.771085,23.337219
231526,143.553075,18.901777
230456,136.226625,-77.464963
235417,173.03493,-79.595662
233536,158.02293,-61.788946
256224,287.55276,-44.520308
242198,232.46001,15.820303
255658,285.742755,0.433519
260456,304.640295,-36.583086
217524,57.972315,-10.530401
260722,305.89101,-79.73873
248871,265.35381,-16.608206
239018,208.39977,-50.550508
233565,158.247345,-60.63056
248992,265.75545,-18.11862
250456,270.34785,-52.352806
227323,120.0663,-32.71173
257747,293.21892,-18.401215
251450,273.204015,-40.693807
225863,113.95062,11.020176
240209,217.90929,-44.675094
241960,230.645655,-67.21424
217599,59.243175,-14.85689
227327,120.084165,-48.917579
255012,283.78809,18.149873
238444,203.3484,-60.881136
262563,317.88159,-45.079368
261919,312.86451,-2.877556
218703,75.52443,-67.283036
228844,127.18725,-52.122508
251639,273.79311,-35.760185
250580,270.66027,-24.050204
232984,153.76122,-48.793906
223536,104.657325,-11.485724
216177,26.38191,-41.929137
246087,255.02481,-18.077626
220432,89.27922,-7.471224
248503,264.207765,-66.323558
239310,210.8652,-55.213078
263682,330.19362,-45.946304
251711,273.972225,-39.536109
225491,112.570245,-11.071068
252728,276.887955,-12.125796
237001,188.588985,16.128727
245095,249.493845,-50.932998
225836,113.83056,9.769902
245252,250.473885,-21.415146
257141,290.79579,-46.205344
232512,150.32838,-59.311823
228619,126.02784,-31.986348
231258,141.652125,-41.50804
263431,326.843745,-19.04848
225365,112.0005,-32.437311
240313,218.741295,-44.931895
263915,333.225975,21.11715
229891,132.63978,-37.528923
230500,136.569855,-0.997449
226575,116.906295,-11.952871
220894,92.20473,14.124022
226327,115.906695,-50.459897
234824,168.058575,-21.332812
237285,191.447025,-42.775913
239006,208.336845,-6.74678
217581,58.79139,-53.50898
237779,197.01645,-50.842659
237525,194.197755,-61.000746
233220,155.55954,-66.346839
218098,67.9182,-63.978834
234332,164.23323,-51.823203
242431,233.95944,-40.642708
237184,190.311435,-40.948849
223614,105.002715,-37.542037
231228,141.456645,-31.503126
241246,225.800325,-69.850219
219371,81.557775,-6.709631
243146,238.09131,-39.159161
238549,204.16227,-64.563377
257035,290.42586,-43.54442
258216,294.894255,-42.380797
218591,74.430735,-65.709847
221321,94.415685,16.884489
219339,81.288375,-67.643718
243770,241.891215,-42.752242
242586,234.79638,-62.988452
255832,286.29177,-43.728008
256577,288.701445,-16.541468
260354,304.135275,24.730355
259266,299.04837,-50.72549
240567,220.53021,-55.296436
263235,324.280395,-61.302647
259960,302.29224,-41.826899
261906,312.78936,8.997323
246805,257.770185,-56.373338
222870,101.80299,15.72599
249004,265.77618,-83.419494
230454,136.219875,20.414924
229225,128.98638,-26.186639
260570,305.173215,-41.122766
261599,310.72455,-22.76483
227295,119.95119,0.350831
232806,152.405775,-0.941147
258230,294.927225,-55.477261
251050,272.004885,-38.598975
244440,245.799855,-76.249358
226376,116.081655,-17.211181
262681,318.969585,-59.535113
251832,274.329555,-57.72012
252386,275.896845,-42.930778
252651,276.68397,-35.49711
226605,117.021915,-61.331286
245300,250.73301,-3.649612
254926,283.522395,-30.042074
264388,341.32584,-52.21889
250650,270.8682,-37.331426
243675,241.3203,-21.411904
219917,85.494,-47.873878
250384,270.159465,-34.860808
241909,230.415465,14.314516
261609,310.76637,-19.875365
250788,271.283085,20.083712
249359,266.981985,-26.438058
260477,304.721295,10.675986
245349,251.05533,-45.861721
217279,53.168025,-75.888831
225077,110.91348,-19.638334
217304,53.86296,-80.261304
252021,274.802505,-43.547671
227046,118.811445,-68.136025
247897,261.97236,-64.489758
231578,143.909175,-48.513556
247122,259.05981,-61.393714
243571,240.641625,-18.175096
259387,299.60313,-54.514419
228269,124.43622,-50.425953
216368,31.867305,-57.869437
246072,254.917455,15.166342
225143,111.16296,17.64451
241347,226.55295,2.915193
257830,293.555175,-37.661516
258285,295.148505,-42.221339
224075,106.843875,-1.319004
253720,279.81051,-18.969566
244469,245.89833,-46.529429
239979,216.19263,-67.108883
239947,215.96856,-71.565718
257611,292.74084,-31.98146
229338,129.51693,-45.092789
225490,112.567515,6.34489
236725,185.830125,-75.503676
245568,252.25503,-66.923634
221691,96.255,-23.473721
253890,280.33476,-62.599012
236056,178.424235,-65.36852
245554,252.141555,-19.754161
231204,141.34116,-53.547021
239613,213.25929,-57.370892
229592,130.89222,-56.599361
242694,235.467465,-48.526749
246724,257.426085,-60.524147
250386,270.174045,3.149303
223814,105.81519,3.248656
228243,124.278135,-31.442261
241724,229.07544,-40.29274
227324,120.07092,17.382848
258604,296.491965,-0.063494
222083,98.2875,-65.574975
215430,7.238895,-8.210483
221644,96.01758,11.709617
221564,95.555175,14.682276
249132,266.22663,-2.682565
247767,261.474015,-51.106954
239135,209.432565,-60.127216
215528,10.029,18.029902
229243,129.080595,-25.870309
227362,120.230115,-22.516353
250869,271.503045,-59.884961
235108,170.57394,-33.882171
258404,295.660785,11.804502
223656,105.213105,-23.596618
234545,165.874815,-10.986764
231929,146.363415,-70.299508
253771,279.96639,-32.015166
249664,267.934635,7.41127
256872,289.798635,15.661548
249855,268.483485,-36.534012
236429,182.086125,-43.069383
245203,250.17345,-7.403938
226650,117.22086,-24.136251
224235,107.575425,-70.777541
219313,81.046605,-70.018196
254719,282.894885,-44.139964
229727,131.631615,-17.362331
225314,111.767565,-27.650523
231167,141.082155,-79.725655
256558,288.67008,-61.261942
230395,135.838755,-66.395576
224863,110.01693,-19.512586
226663,117.272595,-0.721915
219012,78.40767,-5.174511
229574,130.717335,-50.452002
245755,253.248825,-5.072246
239309,210.85914,-62.597235
237044,188.980545,-72.884077
235618,174.602835,-33.474759
261921,312.873195,-14.663499
222319,99.414555,-40.821261
235581,174.344835,13.203981
230591,137.165925,-35.477222
261056,307.68522,12.090919
263752,331.01676,-8.291767
